name,company,street,postcode,city,country,capacity,energy_source,technology,chp,commissioned,lat,lon
CASTREJON GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Carpio de Tajo (El),ES,20.76,Hydro,,,1968,39.85291,-4.473968
CASTREJON GRUPO 3,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Carpio de Tajo (El),ES,20.35,Hydro,,,1968,39.85291,-4.473968
CASTREJON GRUPO 4,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Carpio de Tajo (El),ES,19.52,Hydro,,,1968,39.85291,-4.473968
VILLALBA GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Villalba de la Sierra,ES,5.63,Hydro,,,1926,,
VILLALBA GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Villalba de la Sierra,ES,5.58,Hydro,,,1926,,
BURGUILLO GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Tiemblo (El),ES,19.71,Hydro,,,1970,40.424446,-4.533892
BURGUILLO GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Tiemblo (El),ES,21.2,Hydro,,,1930,40.424446,-4.533892
BURGUILLO GRUPO 3,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Tiemblo (El),ES,21.04,Hydro,,,1930,40.424446,-4.533892
PUENTE NUEVO GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Cebreros,ES,6.53,Hydro,,,1929,,
PUENTE NUEVO GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Cebreros,ES,6.75,Hydro,,,1929,,
PUENTE NUEVO GRUPO 3,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Cebreros,ES,6.79,Hydro,,,1929,,
SAN JUAN GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,San Martin de Valdeiglesias,ES,19.05,Hydro,,,1955,40.372892,-4.311872
SAN JUAN GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,San Martin de Valdeiglesias,ES,19.76,Hydro,,,1956,40.372892,-4.311872
LAS PICADAS GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Navas del Rey,ES,12.15,Hydro,,,1952,,
LAS PICADAS GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Navas del Rey,ES,12.17,Hydro,,,1952,,
SAN ISIDORO (BARRIOS) GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Barrios de Luna (Los),ES,16.3,Hydro,,,1955,42.849659,-5.863412
SAN ISIDORO (BARRIOS) GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Barrios de Luna (Los),ES,16.43,Hydro,,,1955,42.849659,-5.863412
SAN ISIDORO (BARRIOS) GRUPO 3,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Barrios de Luna (Los),ES,7.65,Hydro,,,1955,42.849659,-5.863412
SAN ISIDORO (BARRIOS) GRUPO 4,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Barrios de Luna (Los),ES,7.56,Hydro,,,1955,42.849659,-5.863412
ESPINOSA GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Rioseco de Tapia,ES,7.98,Hydro,,,1964,,
CIMANES GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Cimanes del Tejar,ES,7.7,Hydro,,,1968,,
ALCOBA GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Cimanes del Tejar,ES,7.71,Hydro,,,1968,,
LA TOBA GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Una,ES,0.57,Hydro,,,1987,,
BUENAMESON GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Villamanrique de Tajo,ES,0.67,Hydro,,,1962,,
BUENAMESON GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Villamanrique de Tajo,ES,0.67,Hydro,,,1962,,
BUENAMESON GRUPO 3,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Villamanrique de Tajo,ES,0.67,Hydro,,,1962,,
BURGOMILLODO GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Carrascal del Rio,ES,0.47,Hydro,,,1956,,
BURGOMILLODO GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Carrascal del Rio,ES,0.4,Hydro,,,1956,,
BURGOMILLODO GRUPO 3,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Carrascal del Rio,ES,0.47,Hydro,,,1956,,
BURGOMILLODO GRUPO 4,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Carrascal del Rio,ES,2.33,Hydro,,,1956,,
LINARES ARROYO GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Maderuelo,ES,0.97,Hydro,,,1961,,
LINARES ARROYO GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Maderuelo,ES,0.86,Hydro,,,1961,,
LAS VENCIAS GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Fuentiduena,ES,2.27,Hydro,,,1962,,
LANCARA GRUPO 1,CONFEDERACION HIDROGRAFICA DEL DUERO,,,Sena de Luna,ES,0.33,Hydro,,,1926,,
LANCARA GRUPO 2,CONFEDERACION HIDROGRAFICA DEL DUERO,,,Sena de Luna,ES,0.87,Hydro,,,1926,,
EL PELGO GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Villadecanes,ES,0.17,Hydro,,,1925,,
EL PELGO GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Villadecanes,ES,0.34,Hydro,,,1941,,
BELESAR GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Chantada,ES,102.5,Hydro,,,1963,42.628788,-7.711572
BELESAR GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Chantada,ES,104.81,Hydro,,,1963,42.628788,-7.711572
BELESAR GRUPO 3,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Chantada,ES,102.9,Hydro,,,1963,42.628788,-7.711572
LOS PEARES GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Carballedo,ES,59.99,Hydro,,,1953,42.465274,-7.723018
LOS PEARES GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Carballedo,ES,60.39,Hydro,,,1954,42.465274,-7.723018
LOS PEARES GRUPO 3,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Carballedo,ES,60.64,Hydro,,,1955,42.465274,-7.723018
VELLE GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Ourense,ES,45.71,Hydro,,,1966,42.357771,-7.851453
VELLE GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Ourense,ES,40.77,Hydro,,,1967,42.357771,-7.851453
CASTRELO GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Castrelo de Mino,ES,67.5,Hydro,,,1969,42.292457,-8.117347
CASTRELO GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Castrelo de Mino,ES,68.09,Hydro,,,1969,42.292457,-8.117347
ALBARELLOS GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Boboras,ES,67.6,Hydro,,,1973,42.397712,-8.157176
FRIEIRA GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Padrenda,ES,80.5,Hydro,,,1970,42.154699,-8.192467
FRIEIRA GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Padrenda,ES,80.11,Hydro,,,1970,42.154699,-8.192467
REGUEIRO GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Parada de Sil,ES,14.32,Hydro,,,1970,42.335657,-7.520915
REGUEIRO GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Parada de Sil,ES,14.32,Hydro,,,1970,42.335657,-7.520915
SALAS GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Muinos,ES,52.82,Hydro,,,1973,41.925664,-7.942624
LAS CONCHAS GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Lobios,ES,12.56,Hydro,,,1949,,
LAS CONCHAS GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Lobios,ES,12.63,Hydro,,,1949,,
LAS CONCHAS GRUPO 3,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Lobios,ES,24.19,Hydro,,,1973,,
TAMBRE I GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Noia,ES,4.26,Hydro,,,1927,42.83637,-8.849735
TAMBRE I GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Noia,ES,4.36,Hydro,,,1927,42.83637,-8.849735
TAMBRE I GRUPO 3,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Noia,ES,4.3,Hydro,,,1927,42.83637,-8.849735
TAMBRE I GRUPO 4,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Noia,ES,10.34,Hydro,,,1948,42.83637,-8.849735
TAMBRE II GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Noia,ES,62.7,Hydro,,,1975,42.83637,-8.849735
PORTODEMOUROS GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Vila de Cruces,ES,44,Hydro,,,1968,42.85559,-8.190876
PORTODEMOUROS GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Vila de Cruces,ES,44.12,Hydro,,,1968,42.85559,-8.190876
MEZONZO GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Vilasantar,ES,0.534,Hydro,,,1984,,
MEZONZO GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Vilasantar,ES,0.455,Hydro,,,1984,,
LEBOREIRO GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Montederramo,ES,1.128,Hydro,,,1947,,
LEBOREIRO GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Montederramo,ES,1.149,Hydro,,,1947,,
CABANELAS GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Carballino (O),ES,2.365,Hydro,,,1960,,
GUIMIL GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Vilarmaior,ES,1.508,Hydro,,,1984,,
GUIMIL GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Vilarmaior,ES,1.467,Hydro,,,1984,,
FERVENZA GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Naron,ES,1.517,Hydro,,,1985,,
MEIRAMA GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Cerceda,ES,557.2,Lignite,,,1980,43.16853,-8.409357
NARCEA GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Tineo,ES,154.34,Hard coal,,,1969,43.292086,-6.394014
NARCEA GRUPO 3,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Tineo,ES,347.47,Hard coal,,,1984,43.292086,-6.394014
LA ROBLA GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Robla (La),ES,263.96,Hard coal,,,1971,42.792627,-5.635153
LA ROBLA GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Robla (La),ES,355.1,Hard coal,,,1984,42.792627,-5.635153
CENTRAL ERA NOVA GRUPO 1,"ENERGUIX, S.L.",,,Sant Llorenc de Morunys,ES,0.8,Oil,,,1994,,
CENTRAL ERA NOVA GRUPO 2,"ENERGUIX, S.L.",,,Sant Llorenc de Morunys,ES,0.8,Oil,,,1994,,
TORRECILLA III GRUPO 1,"ANSELMO LEON, S.A.",,,Duenas,ES,0.75,Oil,,,1993,,
TORRECILLA III GRUPO 2,"ANSELMO LEON, S.A.",,,Duenas,ES,0.75,Oil,,,1993,,
CACHINA,"ENERGIA ELECTRICA DEL EBRO, S.A.",,,Deltebre,ES,2,Oil,,,2000,,
SALTO DEL MARTEL 1,"FELIZ GONZALEZ PRODUCCION DE ENERGIA ELECTRICA, S.A.U",,,Don Benito,ES,0.319,Hydro,,,1923,,
SALTO DEL MARTEL 2,"FELIZ GONZALEZ PRODUCCION DE ENERGIA ELECTRICA, S.A.U",,,Don Benito,ES,0.175,Hydro,,,1923,,
SAN ROQUE GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,San Roque,ES,389.86,Natural gas,,,2002,36.195639,-5.413628
SAN ROQUE GRUPO 2,ENDESA GENERACION S.A.,,,San Roque,ES,401.82,Natural gas,,,2002,36.195639,-5.413628
CASTELLON,"IBERDROLA GENERACION, S.A.",,,Castellon de la Plana/Castello de la Plana,ES,782,Natural gas,,,2002,39.955685,0.002317
"BESOS, GRUPO 3",ENDESA GENERACION S.A.,,,Sant Adria de Besos,ES,411.99,Natural gas,,,2002,41.418465,2.228594
EL BATAN,"HEREDEROS DE DIAZ CORDOVES, S.A.",,,Cuenca,ES,,Hydro,,,1989,,
LAS GRAJAS 1,"HEREDEROS DE DIAZ CORDOVES, S.A.",,,Cuenca,ES,,Hydro,,,1945,,
LAS GRAJAS 2,"HEREDEROS DE DIAZ CORDOVES, S.A.",,,Cuenca,ES,,Hydro,,,1945,,
MOLINO DE SANTIAGO,"HEREDEROS DE DIAZ CORDOVES, S.A.",,,Cuenca,ES,,Hydro,,,1971,,
"CTCC CASTEJON, GRUPO 1","HIDROELECTRICA DEL CANTABRICO, S.A.",,,Castejon,ES,424.91,Natural gas,,,2002,42.177914,-1.693547
"BESOS, GRUPO 4","GAS NATURAL FENOSA GENERACION, S.L.U.",,,Sant Adria de Besos,ES,399.75,Natural gas,,,2002,41.418465,2.228594
C.H. MILLARES II GRUPO 1,"IBERDROLA GENERACION, S.A.",,,Millares,ES,34.95,Hydro,,,2003,39.223433,-0.718373
C.H. MILLARES II GRUPO 2,"IBERDROLA GENERACION, S.A.",,,Millares,ES,35.22,Hydro,,,2003,39.223433,-0.718373
ZIERBENA,"BAHIA DE BIZKAIA ELECTRICIDAD, S.L.",,,Zierbena,ES,785.25,Natural gas,,,2003,43.359035,-3.09211
SNIACE,"SNIACE, S.A.",,,Torrelavega,ES,93,Natural gas,,,,43.360549,-4.059074
EL MORELL-PERAFORT,"REPSOL QUIMICA, S.A",,,Morell (El),ES,84.88,Natural gas,,,1999,41.190917,1.221364
"MARINA DE CUDEYO (COGENERACION 75,5)","REPSOL QUIMICA, S.A",,,Marina de Cudeyo,ES,72.29,Natural gas,,,2001,43.413366,-3.777822
REPSOL PUERTOLLANO,"REPSOL PETROLEO, S.A.",,,Puertollano,ES,80.5,Natural gas,,,1994,38.673985,-4.053176
REPSOL PETROLEO TARRAGONA,"REPSOL PETROLEO, S.A.",,,Pobla de Mafumet (La),ES,85.18,Natural gas,,,2000,41.175514,1.225203
COMPLEJO INDUSTRIAL DE LA CORUNA,"REPSOL PETROLEO, S.A.",,,Arteixo,ES,94.16,Natural gas,,,2001,43.347769,-8.452851
"CASTEJON, GRUPO A","FUERZAS ELECTRICAS DE NAVARRA, S.A.",,,Castejon,ES,378.95,Natural gas,,,2003,42.177914,-1.693547
TARRAGONA  GRUPO 1,"VIESGO GENERACION, S.L.",,,Tarragona,ES,385.85,Natural gas,,,2003,41.107411,1.191433
TRONCEDA 1,"BARRAS ELECTRICAS  GENERACION, S.L.",,,Mondonedo,ES,1.22,Hydro,,,1906,,
TRONCEDA 2,"BARRAS ELECTRICAS  GENERACION, S.L.",,,Mondonedo,ES,0.98,Hydro,,,1906,,
FERVENCIA,"BARRAS ELECTRICAS  GENERACION, S.L.",,,Mondonedo,ES,0.128,Hydro,,,1921,,
PIAGO DE MARTUL,"BARRAS ELECTRICAS  GENERACION, S.L.",,,Outeiro de Rei,ES,0.339,Hydro,,,1900,,
BATAN-RIOBARBA,"BARRAS ELECTRICAS  GENERACION, S.L.",,,Vicedo (O),ES,0.24,Hydro,,,1921,,
CHAVIN,"BARRAS ELECTRICAS  GENERACION, S.L.",,,Viveiro,ES,0.28,Hydro,,,1909,,
GERDIZ,"BARRAS ELECTRICAS  GENERACION, S.L.",,,Ourol,ES,0.94,Hydro,,,1947,,
POZO CAPITAN,"BARRAS ELECTRICAS  GENERACION, S.L.",,,Barreiros,ES,0.3,Hydro,,,1905,,
"SANTA MARIA DE GARONA, GRUPO 1",NUCLENOR S.A.,,,Valle de Tobalina,ES,455.29,Nuclear,Steam turbine,,1971,42.774247,-3.207318
TARRAGONA,"TARRAGONA POWER, S.L.",,,Tarragona,ES,416.99,Natural gas,,,2004,41.110242,1.180547
"COGENERACION, PLANTA A","ZABALGARBI, S.A.",,,Bilbao,ES,93.592,Non-renewable waste,,,2004,43.250577,-2.967965
CAMPO DE GIBRALTAR GRUPO 10,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,San Roque,ES,392.68,Natural gas,,,2004,36.183459,-5.392914
CAMPO DE GIBRALTAR GRUPO 20,"PUENTE MAYORGA GENERACION, S.L.U.",,,San Roque,ES,387.98,Natural gas,,,2004,36.183459,-5.392914
"SANTURCE, GRUPO 4","HIDROELECTRICA IBERICA, S.L.",,,Santurtzi,ES,396.4,Natural gas,,,2005,43.339096,-3.052938
ARCOS DE LA FRONTERA GRUPO 2,"IBERDROLA GENERACION, S.A.",,,Arcos de la Frontera,ES,373.24,Natural gas,,,2005,36.673002,-5.816132
PALOS DE LA FRONTERA GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Palos de la Frontera,ES,386.79,Natural gas,,,2004,37.183318,-6.886318
GE PLASTICS ESPANA,"ENERGYWORKS CARTAGENA, S.L.",,,Cartagena,ES,83.98,Natural gas,,,2004,37.70357,-1.099653
ARRUBAL GRUPO 2,"CONTOUR GLOBAL LA RIOJA, S.L.",,,Arrubal,ES,390.06,Natural gas,,,2005,42.418942,-2.250145
ARRUBAL GRUPO 1,"CONTOUR GLOBAL LA RIOJA, S.L.",,,Arrubal,ES,394.64,Natural gas,,,2005,42.418942,-2.250145
"COGENERACION, PLANTA B","ZABALGARBI, S.A.",,,Bilbao,ES,90,Non-renewable waste,,,,43.250577,-2.967965
ARCOS DE LA FRONTERA GRUPO 1,"IBERDROLA GENERACION, S.A.",,,Arcos de la Frontera,ES,389.29,Natural gas,,,2005,36.673002,-5.816132
PALOS DE LA FRONTERA GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Palos de la Frontera,ES,389.19,Natural gas,,,2005,37.183318,-6.886318
AMOREBIETA,"BIZKAIA ENERGIA, S.L.U.",,,Amorebieta-Etxano,ES,786.42,Natural gas,,,2005,43.234597,-2.749908
PALOS DE LA FRONTERA GRUPO 3,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Palos de la Frontera,ES,391.02,Natural gas,,,2005,37.183318,-6.886318
"ACECA, GRUPO 3","IBERDROLA GENERACION, S.A.",,,Villaseca de la Sagra,ES,386.08,Natural gas,,,2005,39.943972,-3.854838
CARTAGENA GRUPO 2,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Cartagena,ES,417.83,Natural gas,,,2006,37.572744,-0.938408
CARTAGENA GRUPO 1,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Cartagena,ES,418.22,Natural gas,,,2006,37.572744,-0.938408
ARCOS DE LA FRONTERA GRUPO 3,"IBERDROLA GENERACION, S.A.",,,Arcos de la Frontera,ES,822.86,Natural gas,,,2006,36.673002,-5.816132
ESCOMBRERAS GRUPO 1,"GDF SUEZ CARTAGENA ENERGIA, S.L.",,,Cartagena,ES,402.68,Natural gas,,,2006,37.573129,-0.938909
ESCOMBRERAS GRUPO 2,"GDF SUEZ CARTAGENA ENERGIA, S.L.",,,Cartagena,ES,401.37,Natural gas,,,2006,37.573129,-0.938909
ESCOMBRERAS GRUPO 3,"GDF SUEZ CARTAGENA ENERGIA, S.L.",,,Cartagena,ES,395.2,Natural gas,,,2006,37.573129,-0.938909
CARTAGENA GRUPO 3,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Cartagena,ES,412.77,Natural gas,,,2006,37.572744,-0.938408
CRISTOBAL COLON,ENDESA GENERACION S.A.,,,Huelva,ES,390.94,Natural gas,,,2006,37.216397,-6.943633
"ACECA, GRUPO 4","GAS NATURAL FENOSA GENERACION, S.L.U.",,,Villaseca de la Sagra,ES,372.66,Natural gas,,,2006,39.943972,-3.854838
DEL MOLINO,COMUNIDAD MOLINO VIEJO DE BOSSOST,,,Bossost,ES,0.136,Hydro,,,,,
RESSEC (ASERRADORA),COMUNIDAD MOLINO VIEJO DE BOSSOST,,,Bossost,ES,0.2,Hydro,,,,,
CICLO COMBINADO DE CASTELNOU,"CASTELNOU ENERGIA, S.L.",,,Castelnou,ES,790.68,Other or unspecified energy sources,,,2006,41.216921,-0.294205
CTCC ESCOMBRERAS,"IBERDROLA GENERACION, S.A.",,,Cartagena,ES,815.64,Natural gas,,,2006,37.5647,-0.951324
CTCC PLANA DEL VENT 1,"ALPIQ ENERGIA ESPANA, S.A.U.",,,Vandellos i lHospitalet de lInfant,ES,405,Natural gas,,,2007,40.959398,0.869636
"CCC SAGUNTO, GRUPO 1","GAS NATURAL FENOSA GENERACION, S.L.U.",,,Sagunto/Sagunt,ES,409.73,Natural gas,,,2007,39.642475,-0.233208
CTCC PLANA DEL VENT 2,"ALPIQ ENERGIA ESPANA, S.A.U.",,,Vandellos i lHospitalet de lInfant,ES,414.03,Natural gas,,,2007,40.959398,0.869636
"CCC SAGUNTO, GRUPO 2","GAS NATURAL FENOSA GENERACION, S.L.U.",,,Sagunto/Sagunt,ES,411.82,Natural gas,,,2007,39.642475,-0.233208
"CCC SAGUNTO, GRUPO 3","GAS NATURAL FENOSA GENERACION, S.L.U.",,,Sagunto/Sagunt,ES,410.64,Natural gas,,,2007,39.642475,-0.233208
"CTCC AS PONTES, GRUPO 5",ENDESA GENERACION S.A.,,,Pontes de Garcia Rodriguez (As),ES,855.67,Natural gas,,,2008,43.444418,-7.864334
"CTCC SABON, GRUPO 3","GAS NATURAL FENOSA GENERACION, S.L.U.",,,Arteixo,ES,391.31,Natural gas,,,2008,43.329639,-8.501986
CTCC ESCATRON,"GLOBAL 3 COMBI, S.L.U.",,,Escatron,ES,274.635,Natural gas,,,2007,41.296437,-0.336406
ESCATRON,"VIESGO GENERACION, S.L.",,,Escatron,ES,804.36,Natural gas,,,2008,41.296437,-0.336406
"CTCC CASTELLON, GRUPO 4","IBERDROLA GENERACION, S.A.",,,Castellon de la Plana/Castello de la Plana,ES,839.35,Natural gas,,,2008,39.958846,-0.002194
MALA1 (CTCC MALAGA),"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Malaga,ES,415.509,Natural gas,,,2009,36.748363,-4.562831
CTCC BAHIA DE ALGECIRAS,"VIESGO GENERACION, S.L.",,,San Roque,ES,820.536,Natural gas,,,2009,36.182706,-5.38973
"CTCC SOTO DE RIBERA, GRUPO 4","CENTRAL TERMICA CICLO COMBINADO GRUPO 4, S.L.",,,Ribera de Arriba,ES,426.04,Natural gas,,,2008,43.316242,-5.876937
"PUERTO DE BARCELONA, GRUPO 1","GAS NATURAL FENOSA GENERACION, S.L.U.",,,Barcelona,ES,434.84,Natural gas,,,2010,41.336825,2.158958
"PUERTO DE BARCELONA, GRUPO 2","GAS NATURAL FENOSA GENERACION, S.L.U.",,,Barcelona,ES,431.46,Natural gas,,,2010,41.336825,2.158958
"CTCC SOTO DE RIBERA, GRUPO 5","HIDROELECTRICA DEL CANTABRICO, S.A.",,,Ribera de Arriba,ES,428.13,Other or unspecified energy sources,,,2011,43.316242,-5.876937
"BESOS, GRUPO 5",ENDESA GENERACION S.A.,,,Sant Adria de Besos,ES,859.07,Natural gas,,,2010,41.418465,2.228594
UNIDAD COGENERACION II,"COMPANIA ESPANOLA DE PETROLEOS, S.A.",,,Palos de la Frontera,ES,49.4,Natural gas,,,2010,37.183712,-6.899463
CCC BAHIA DE ALGECIRAS,"VIESGO GENERACION, S.L.",,,San Roque,ES,820.536,Natural gas,,,2009,36.182706,-5.38973
"San Esteban II, Grupo 1","IBERDROLA GENERACION, S.A.",,,Nogueira de Ramuin,ES,185.33,Hydro,,,2012,42.41433,-7.649695
CENTRAL PORTOCHAO,"HIDROELECTRICA DE LUMYMEY, S.L.",,,Melide,ES,0.096,Hydro,,,1960,,
CENTRAL DE PORTODIS,"HIDROELECTRICA DE LUMYMEY, S.L.",,,Santiso,ES,0.525,Hydro,,,1954,,
La Muela II Grupo 7,"IBERDROLA GENERACION, S.A.",,,Cortes de Pallas,ES,219.45,Hydro,,,,39.243581,-0.931709
La Muela II Grupo 4,"IBERDROLA GENERACION, S.A.",,,Cortes de Pallas,ES,218.9,Hydro,,,,39.243581,-0.931709
La Muela II Grupo 5,"IBERDROLA GENERACION, S.A.",,,Cortes de Pallas,ES,220.85,Hydro,,,,39.243581,-0.931709
La Muela II Grupo 6,"IBERDROLA GENERACION, S.A.",,,Cortes de Pallas,ES,218.75,Hydro,,,,39.243581,-0.931709
Central de San Pedro II Grupo 1,"IBERDROLA GENERACION, S.A.",,,Nogueira de Ramuin,ES,25.89,Hydro,,,,,
Ballylumford B,AES,,,,UK,540,Natural gas,,,1968,54.844944,-5.786942
Ballylumford B OCGT,AES,,,,UK,116,Oil,,,1968,54.844944,-5.786942
Ballylumford C,AES,,,,UK,616,Natural gas,Combined cycle,,2003,54.842785,-5.784617
Kilroot OCGT,AES,,,,UK,142,Oil,,,1981,54.725074,-5.767628
Kilroot,AES,,,,UK,560,Mixed fossil fuels,,,1981,54.725074,-5.767628
Sutton Bridge,Calon energy (formerly MPF operations),,,,UK,819,Natural gas,Combined cycle,,1999,52.757285,0.1928
Baglan Bay CCGT,Calon energy (formerly MPF operations),,,,UK,520,Natural gas,Combined cycle,,2002,51.615507,-3.834601
Severn Power,Calon energy (formerly MPF operations),,,,UK,850,Natural gas,Combined cycle,,2010,51.549042,-2.973381
Baglan Bay OCGT,Calon energy (formerly MPF operations),,,,UK,32.3,Natural gas,Gas turbine,,2002,51.615507,-3.834601
Peterborough,Centrica,,,,UK,360,Natural gas,Combined cycle,,1993,52.576906,-0.204006
Glanford Brigg,Centrica,,,,UK,150,Natural gas,Combined cycle,,1993,53.622551,-0.701141
Barry,Centrica,,,,UK,235,Natural gas,Combined cycle,,1998,51.408887,-3.229519
Corby,Corby Power Ltd,,,,UK,401,Natural gas,Combined cycle,,1993,52.510805,-0.681333
Drax - biomass units,Drax Power Ltd,,,,UK,1980,Biomass and biogas,,,1974,53.73648,-0.996463
Drax - coal units,Drax Power Ltd,,,,UK,1980,Hard coal,,,1974,53.73648,-0.996463
Drax GT,Drax Power Ltd,,,,UK,75,Oil,,,1971,53.73648,-0.996463
Blackburn meadows *,E.On UK,,,,UK,33,Biomass and biogas,,,2015,,
Castleford,E.On UK,,,,UK,56,Natural gas,Combined cycle,,2002,53.732003,-1.342831
Sandbach,E.On UK,,,,UK,56,Natural gas,Combined cycle,,1999,53.165356,-2.40608
Steven's Croft *,E.On UK,,,,UK,50,Biomass and biogas,,,2007,,
Thornhill,E.On UK,,,,UK,50,Natural gas,Combined cycle,,1998,53.677056,-1.654963
Dungeness B,EDF Energy,,,,UK,1120,Nuclear,Steam turbine,,1983,50.913842,0.959699
Hartlepool,EDF Energy,,,,UK,1207,Nuclear,Steam turbine,,1984,54.635479,-1.181119
Heysham 1,EDF Energy,,,,UK,1179,Nuclear,Steam turbine,,1984,54.029263,-2.915381
Heysham 2,EDF Energy,,,,UK,1254,Nuclear,Steam turbine,,1988,54.029263,-2.915381
